My Design - Energy Use| Total,My Design - Fuel Use| Electricity: Total,My Design - Fuel Use| Natural Gas: Total,My Design - End Use| Electricity: Heating,My Design - End Use| Electricity: Heating Heat Pump Backup,My Design - End Use| Electricity: Heating Fans/Pumps,My Design - End Use| Electricity: Cooling,My Design - End Use| Electricity: Cooling Fans/Pumps,My Design - End Use| Electricity: Lighting Interior,My Design - End Use| Electricity: Lighting Exterior,My Design - End Use| Electricity: Mech Vent,My Design - End Use| Electricity: Refrigerator,My Design - End Use| Electricity: Dishwasher,My Design - End Use| Electricity: Clothes Washer,My Design - End Use| Electricity: Clothes Dryer,My Design - End Use| Electricity: Range/Oven,My Design - End Use| Electricity: Television,My Design - End Use| Electricity: Plug Loads,My Design - End Use| Natural Gas: Hot Water,My Design - Emissions| CO2e: BEopt: Total,My Design - Emissions| CO2e: BEopt: Electricity: Total,My Design - Emissions| CO2e: BEopt: Natural Gas: Total,My Design - Emissions| CO2e: BEopt: Electricity: Heating,My Design - Emissions| CO2e: BEopt: Electricity: Heating Heat Pump Backup,My Design - Emissions| CO2e: BEopt: Electricity: Heating Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Cooling,My Design - Emissions| CO2e: BEopt: Electricity: Cooling Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Interior,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Exterior,My Design - Emissions| CO2e: BEopt: Electricity: Mech Vent,My Design - Emissions| CO2e: BEopt: Electricity: Refrigerator,My Design - Emissions| CO2e: BEopt: Electricity: Dishwasher,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Washer,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Dryer,My Design - Emissions| CO2e: BEopt: Electricity: Range/Oven,My Design - Emissions| CO2e: BEopt: Electricity: Television,My Design - Emissions| CO2e: BEopt: Electricity: Plug Loads,My Design - Emissions| CO2e: BEopt: Natural Gas: Hot Water,My Design - Hot Water| Clothes Washer,My Design - Hot Water| Dishwasher,My Design - Hot Water| Fixtures,My Design - Hot Water| Distribution Waste,My Design - Load| Heating: Delivered,My Design - Load| Cooling: Delivered,My Design - Load| Hot Water: Delivered,My Design - Component Load| Heating: Roofs,My Design - Component Load| Heating: Ceilings,My Design - Component Load| Heating: Walls,My Design - Component Load| Heating: Doors,My Design - Component Load| Heating: Windows,My Design - Component Load| Heating: Slabs,My Design - Component Load| Heating: Internal Mass,My Design - Component Load| Heating: Infiltration,My Design - Component Load| Heating: Mechanical Ventilation,My Design - Component Load| Heating: Ducts,My Design - Component Load| Heating: Internal Gains,My Design - Component Load| Cooling: Roofs,My Design - Component Load| Cooling: Ceilings,My Design - Component Load| Cooling: Walls,My Design - Component Load| Cooling: Doors,My Design - Component Load| Cooling: Windows,My Design - Component Load| Cooling: Slabs,My Design - Component Load| Cooling: Internal Mass,My Design - Component Load| Cooling: Infiltration,My Design - Component Load| Cooling: Natural Ventilation,My Design - Component Load| Cooling: Mechanical Ventilation,My Design - Component Load| Cooling: Ducts,My Design - Component Load| Cooling: Internal Gains,My Design - Unmet Hours| Heating,My Design - Unmet Hours| Cooling,My Design - Temperature| Attic - Unvented,My Design - Temperature| Living Space,My Design - Temperature| Heating Setpoint,My Design - Temperature| Cooling Setpoint,My Design - Airflow| Infiltration,My Design - Airflow| Mechanical Ventilation,My Design - Airflow| Natural Ventilation,My Design - Weather| Drybulb Temperature,My Design - Weather| Wetbulb Temperature,My Design - Weather| Relative Humidity,My Design - Weather| Wind Speed,My Design - Weather| Diffuse Solar Radiation,My Design - Weather| Direct Solar Radiation
7.52,1.77,1.48,0,0,0,0.53,0.15,0.48,0.03,0.02,0.05,0.03,0.01,0.08,0.08,0.08,0.23,1.48,1.13619,0.91787,0.21832,0,0,0,0.27427,0.07625,0.2509,0.01434,0.01188,0.02734,0.01599,0.00274,0.04123,0.0413,0.0435,0.11813,0.21832,0.12,0.33,1.16,0.41,0,7.44,0.88,0,0,0,0,0,0,0,0,0,0,0,0.11,0.08,1.82,0.01,-0.4,1.26,0.21,0,0,-0.01,0.63,3.74,0,0,75,74,72,74,0.02,70.58,0,73.94,68.41,76,0,0,0
7.09,1.64,1.48,0,0,0,0.46,0.13,0.51,0.03,0.02,0.05,0.03,0.01,0.08,0.05,0.08,0.21,1.48,1.0708,0.85265,0.21814,0,0,0,0.23593,0.06669,0.26285,0.01476,0.01188,0.02677,0.01297,0.00274,0.04203,0.02409,0.04089,0.11104,0.21814,0.12,0.27,1.16,0.41,0,6.53,0.85,0,0,0,0,0,0,0,0,0,0,0,0.11,-0.08,1.36,0,-0.56,1.31,0.35,-0.01,0,-0.15,0.54,3.67,0,0,74.63,74,72,74,3.58,70.68,0,71.96,67.98,82,5.82,0,0
6.2,1.38,1.48,0,0,0,0.39,0.11,0.36,0.03,0.02,0.05,0.02,0.01,0.08,0.03,0.08,0.21,1.48,0.93463,0.7168,0.21783,0,0,0,0.20057,0.05706,0.18877,0.0137,0.01188,0.0262,0.00965,0.00263,0.04365,0.01721,0.03915,0.10632,0.21783,0.12,0.2,1.13,0.4,0,5.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0.12,-0.18,0.85,-0.01,-0.6,1.45,0.57,-0.02,0,-0.22,0.46,3.18,0,0,74.23,74,72,74,5.39,70.88,0,71.06,67.58,84,6.93,0,0
5.12,1.07,1.47,0,0,0,0.34,0.1,0.18,0.02,0.02,0.05,0.01,0,0.07,0.02,0.07,0.18,1.47,0.77146,0.55512,0.21634,0,0,0,0.1773,0.04947,0.09558,0.01181,0.01188,0.02507,0.00634,0.00179,0.03557,0.01101,0.0348,0.0945,0.21634,0.08,0.13,0.81,0.28,0,4.82,0.56,0,0,0,0,0,0,0,0,0,0,0,0.11,-0.26,0.38,-0.02,-0.41,1.54,0.72,0,0,-0.07,0.38,2.45,0,0,73.93,74,72,74,3.96,69.88,0,73.04,70.16,87,6.93,0,0
2.77,0.81,0,0,0,0,0.28,0.08,0.08,0.02,0.02,0.05,0.01,0,0.04,0.01,0.06,0.16,0,0.42129,0.42129,0,0,0,0,0.14389,0.04047,0.04301,0.00991,0.01188,0.02336,0.00447,0.00095,0.0194,0.00757,0.03132,0.08505,0,0.04,0.09,0.58,0.2,0,3.94,0.4,0,0,0,0,0,0,0,0,0,0,0,0.1,-0.31,0.02,-0.02,-0.43,1.62,0.78,-0.01,0,-0.15,0.33,2,0,0,73.69,74,72,74,2.82,67.88,0,71.96,69.79,90,4.7,0,0
2.33,0.68,0,0,0,0,0.23,0.07,0.06,0.02,0.02,0.04,0,0,0.02,0.01,0.06,0.16,0,0.35469,0.35469,0,0,0,0,0.12018,0.03403,0.02867,0.00843,0.01188,0.02279,0.00216,0.0005,0.00808,0.00482,0.03045,0.08269,0,0.02,0.04,0.3,0.11,0,3.31,0.21,0,0,0,0,0,0,0,0,0,0,0,0.08,-0.35,-0.23,-0.02,-0.46,1.63,0.73,-0.02,0,-0.21,0.26,1.88,0,0,73.57,74,72,74,5.66,66.48,0,71.06,69.57,93,6.93,0,0
3.58,0.62,1.45,0,0,0,0.18,0.05,0.06,0.02,0.02,0.04,0,0,0.02,0.01,0.06,0.16,1.45,0.53709,0.32284,0.21425,0,0,0,0.09504,0.02732,0.02867,0.00843,0.01188,0.02279,0.00216,0.0005,0.00808,0.00482,0.03045,0.08269,0.21425,0.02,0.04,0.3,0.11,0,2.65,0.21,0,0,0,0,0,0,0,0,0,0,0,0.06,-0.35,-0.37,-0.02,-0.78,1.69,0.72,-0.03,0,-0.34,0.22,1.88,0,0,73.45,74,72,74,5.6,66.48,0,69.08,69.08,100,4.7,0,0
1.86,0.54,0,0,0,0,0.15,0.04,0.05,0.02,0.02,0.04,0,0,0.01,0.01,0.06,0.15,0,0.2819,0.2819,0,0,0,0,0.07628,0.02208,0.0239,0.0078,0.01188,0.02222,0.00101,0.00039,0.00485,0.00482,0.02871,0.07796,0,0.02,0.02,0.14,0.05,0,2.14,0.1,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.38,-0.54,-0.03,-0.88,1.7,0.69,-0.05,0,-0.42,0.17,1.82,0,0,73.34,74,72,74,7.5,66.07,0,68,68,100,5.82,0,0
1.73,0.51,0,0,0,0,0.13,0.04,0.05,0.02,0.02,0.04,0,0,0.01,0.01,0.05,0.15,0,0.26235,0.26235,0,0,0,0,0.06729,0.01945,0.0239,0.0078,0.01188,0.02165,0.00072,0.00022,0.00323,0.00275,0.02784,0.0756,0,0.01,0.01,0.08,0.03,0,1.87,0.06,0,0,0,0,0,0,0,0,0,0,0,0.03,-0.42,-0.76,-0.03,-0.71,1.68,0.61,-0.04,0,-0.42,0.14,1.78,0,0,73.23,74,72,74,6.75,65.87,0,68,68,100,4.7,0,0
3.14,0.5,1.45,0,0,0,0.13,0.04,0.05,0.01,0.02,0.04,0,0,0,0.01,0.05,0.14,1.45,0.47091,0.2574,0.21352,0,0,0,0.06845,0.01947,0.0239,0.00738,0.01188,0.02108,0.00043,0.00022,0.00162,0.00275,0.02697,0.07324,0.21352,0.01,0.01,0.14,0.05,0,1.85,0.09,0,0,0,0,0,0,0,0,0,0,0,0.02,-0.44,-0.95,-0.03,-0.5,1.67,0.52,-0.03,0,-0.28,0.12,1.75,0,0,73.17,74,72,74,6.68,65.67,0,69.98,69.98,100,6.93,0,0
1.77,0.52,0,0,0,0,0.14,0.04,0.05,0.01,0.02,0.04,0,0,0.01,0.01,0.05,0.15,0,0.26943,0.26943,0,0,0,0,0.07104,0.02001,0.02628,0.00738,0.01188,0.02051,0.00043,0.00039,0.00323,0.00482,0.02784,0.0756,0,0.02,0.01,0.38,0.14,0,1.89,0.24,0,0,0,0,0,0,0,0,0,0,0,0,-0.44,-1.04,-0.02,-0.31,1.62,0.4,-0.01,0,-0.2,0.12,1.78,0,0,73.16,74,72,74,4.57,65.87,0,71.06,71.06,100,5.82,0,0
3.38,0.56,1.48,0,0,0,0.13,0.04,0.08,0.02,0.02,0.04,0,0,0.01,0.01,0.06,0.15,1.48,0.50656,0.2883,0.21826,0,0,0,0.06505,0.01847,0.04301,0.00822,0.01188,0.02051,0.00144,0.00061,0.00485,0.00757,0.02871,0.07796,0.21826,0.03,0.03,1.43,0.51,0,1.73,0.88,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.42,-0.99,-0.02,-0.43,1.63,0.34,-0.03,0,-0.28,0.12,1.83,0,0,73.17,74,72,74,6.65,66.07,0,69.98,69.98,100,6.93,0,0
5.38,0.68,3.06,0,0,0,0.13,0.04,0.14,0.02,0.02,0.04,0.01,0,0.02,0.03,0.06,0.17,3.06,0.80355,0.35271,0.45083,0,0,0,0.06571,0.01865,0.07169,0.00928,0.01188,0.02165,0.00288,0.00123,0.01293,0.01721,0.03219,0.08742,0.45083,0.05,0.06,3.26,1.15,0,1.73,1.98,0,0,0,0,0,0,0,0,0,0,0,-0.03,-0.42,-0.94,-0.02,-0.44,1.57,0.22,-0.03,0,-0.28,0.11,2,0,0,73.26,74,72,74,7.91,67.08,0,69.98,69.98,100,8.05,0,0
5.85,0.82,3.06,0,0,0,0.14,0.04,0.18,0.02,0.02,0.04,0.01,0.01,0.05,0.06,0.07,0.19,3.06,0.87447,0.42332,0.45115,0,0,0,0.07123,0.02021,0.0908,0.00864,0.01188,0.02279,0.00447,0.00274,0.02587,0.02891,0.03654,0.09923,0.45115,0.12,0.09,3.24,1.14,0,1.86,2.01,0,0,0,0,0,0,0,0,0,0,0,-0.04,-0.42,-0.96,-0.02,-0.2,1.48,0.04,-0.03,0,-0.29,0.11,2.21,0,0,73.34,74,72,74,7.78,68.68,0,69.98,69.98,100,8.05,7.29,0.32
4.62,0.91,1.52,0,0,0,0.17,0.05,0.19,0.01,0.02,0.05,0.02,0.01,0.07,0.06,0.07,0.2,1.52,0.6955,0.47198,0.22352,0,0,0,0.08611,0.02422,0.09797,0.00654,0.01188,0.02336,0.00836,0.00408,0.0388,0.03166,0.03741,0.10159,0.22352,0.18,0.17,2.62,0.92,0,2.21,1.71,0,0,0,0,0,0,0,0,0,0,0,-0.07,-0.48,-1.1,-0.02,1.14,1.19,-0.4,-0.03,0,-0.22,0.12,2.06,0,0,73.53,74,72,74,8.36,70.28,0,71.06,71.06,100,9.17,38.36,4.44
6.57,1.04,3.01,0,0,0,0.24,0.07,0.19,0.01,0.02,0.05,0.02,0.01,0.11,0.06,0.07,0.2,3.01,0.98472,0.54154,0.44318,0,0,0,0.12702,0.03486,0.09797,0.00527,0.01188,0.02336,0.00936,0.00481,0.05497,0.03304,0.03741,0.10159,0.44318,0.21,0.19,2.05,0.72,0,3.13,1.39,0,0,0,0,0,0,0,0,0,0,0,-0.1,-0.48,-1.06,-0.01,2.35,1,-0.74,0,0,-0.01,0.15,2.03,0,0,73.88,74,72,74,10.99,72.29,0,73.94,71.71,90,11.63,67.84,1.9
5.58,1.2,1.49,0,0,0,0.37,0.1,0.18,0.01,0.02,0.04,0.02,0.01,0.12,0.06,0.07,0.2,1.49,0.84169,0.62181,0.21988,0,0,0,0.19348,0.05168,0.09319,0.00506,0.01188,0.02279,0.00807,0.0047,0.06305,0.02891,0.03741,0.10159,0.21988,0.21,0.17,1.65,0.58,0,4.56,1.15,0,0,0,0,0,0,0,0,0,0,0,-0.12,-0.43,-0.82,0.01,3.85,0.71,-1.12,0.06,0,0.23,0.21,2.01,0,0,74.32,74,72,74,20.02,73.29,0,77,72.75,82,14.99,90.34,22.51
6.6,1.5,1.48,0,0,0,0.61,0.16,0.17,0.01,0.02,0.04,0.01,0.01,0.13,0.07,0.07,0.2,1.48,0.99662,0.77817,0.21846,0,0,0,0.31552,0.08127,0.08841,0.00506,0.01188,0.02279,0.00692,0.00419,0.06548,0.03442,0.03828,0.10395,0.21846,0.18,0.14,1.3,0.46,0,7.06,0.91,0,0,0,0,0,0,0,0,0,0,0,-0.15,-0.4,-0.52,0.03,6.86,0.08,-1.81,0.13,0,0.53,0.32,2.05,0,0,74.92,74,72,74,17.51,73.59,0,80.96,72.44,67,12.75,77.03,207.95
5.92,1.73,0,0,0,0,0.8,0.2,0.17,0.01,0.02,0.05,0.01,0.01,0.12,0.08,0.08,0.21,0,0.89929,0.89929,0,0,0,0,0.41425,0.10355,0.08602,0.00548,0.01188,0.02393,0.00591,0.00375,0.05982,0.03923,0.03915,0.10632,0,0.16,0.12,0.94,0.33,0,8.88,0.68,0,0,0,0,0,0,0,0,0,0,0,-0.11,-0.09,0.52,0.04,6.06,0.32,-1.46,0.29,0,0.75,0.51,2.11,0,0,75.47,74,72,74,27.64,72.89,0,84.02,72.76,59,16.11,60.23,195.27
8.12,1.95,1.47,0,0,0,1,0.24,0.16,0.01,0.02,0.05,0.01,0.01,0.1,0.06,0.08,0.21,1.47,1.22666,1.01004,0.21662,0,0,0,0.51648,0.12674,0.08363,0.00611,0.01188,0.02393,0.00663,0.00335,0.05416,0.03166,0.03915,0.10632,0.21662,0.15,0.14,0.8,0.28,0,10.82,0.6,0,0,0,0,0,0,0,0,0,0,0,-0.09,0.06,1.33,0.05,7.23,-0.01,-1.62,0.33,0,0.88,0.67,2.07,0,0,76.06,74,72,74,26.57,72.19,0,86,72.52,53,14.99,41.53,234.9
8.66,2.11,1.47,0,0,0,1.12,0.28,0.17,0.01,0.02,0.05,0.01,0.01,0.09,0.08,0.07,0.2,1.47,1.30836,1.09223,0.21613,0,0,0,0.58262,0.14339,0.08841,0.00654,0.01188,0.02393,0.00519,0.00274,0.04608,0.03923,0.03828,0.10395,0.21613,0.12,0.11,0.72,0.25,0,12.31,0.53,0,0,0,0,0,0,0,0,0,0,0,-0.06,0.18,2.07,0.05,7.57,0,-1.57,0.3,0,0.87,0.85,2.11,0,0,76.35,74,72,74,24.28,71.18,0,86,71.51,50,13.87,57.38,172.45
7.51,2.2,0,0,0,0,1.18,0.29,0.19,0.01,0.02,0.05,0.01,0.01,0.1,0.06,0.08,0.21,0,1.14186,1.14186,0,0,0,0,0.61188,0.15272,0.09797,0.00738,0.01188,0.02336,0.00547,0.00291,0.04931,0.03029,0.04002,0.10868,0,0.13,0.11,0.69,0.24,0,13.25,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0.24,2.79,0.05,7.43,0.02,-1.34,0.17,0,0.8,0.98,2.17,0,0,76.44,74,72,74,15.19,71.58,0,84.92,72.26,55,9.17,36.77,174.03
9.42,2.33,1.47,0,0,0,1.19,0.3,0.23,0.02,0.02,0.05,0.01,0.01,0.09,0.12,0.08,0.22,1.47,1.42388,1.20729,0.21659,0,0,0,0.61643,0.15394,0.11948,0.00928,0.01188,0.02507,0.00547,0.00279,0.04446,0.06333,0.04176,0.1134,0.21659,0.12,0.11,0.83,0.29,0,13.5,0.59,0,0,0,0,0,0,0,0,0,0,0,0.07,0.31,3.57,0.05,5.25,0.42,-0.72,0.21,0,0.79,1.05,2.54,0,0,76.33,74,72,74,19.04,70.98,0,84.92,72.26,55,11.63,19.97,117.92
9.36,2.31,1.48,0,0,0,1.02,0.26,0.3,0.02,0.02,0.05,0.01,0.01,0.08,0.2,0.09,0.24,1.48,1.41562,1.19809,0.21753,0,0,0,0.53049,0.13645,0.15532,0.01181,0.01188,0.02734,0.00706,0.00274,0.04365,0.10325,0.04524,0.12285,0.21753,0.12,0.15,1.08,0.38,0,12.19,0.75,0,0,0,0,0,0,0,0,0,0,0,0.14,0.34,4.12,0.04,1.39,1.1,0.15,0.08,0,0.58,1.06,3.2,0,0,75.93,74,72,74,9.11,70.88,0,82.04,71.64,61,5.82,7.29,17.12
8.98,2.2,1.48,0,0,0,0.87,0.23,0.4,0.03,0.02,0.05,0.02,0.01,0.08,0.16,0.09,0.24,1.48,1.35809,1.13996,0.21813,0,0,0,0.45231,0.11993,0.2055,0.01349,0.01188,0.02848,0.01253,0.00274,0.04123,0.08053,0.04611,0.12522,0.21813,0.12,0.26,1.16,0.41,0,10.89,0.85,0,0,0,0,0,0,0,0,0,0,0,0.17,0.2,3.83,0.02,0.02,1.23,0.42,0.03,0,0.36,0.93,3.68,0,0,75.53,74,72,74,5.4,70.58,0,78.98,71.21,69,4.7,0,0
8.46,2.04,1.48,0,0,0,0.75,0.2,0.48,0.03,0.02,0.05,0.03,0.01,0.08,0.08,0.08,0.23,1.48,1.27824,1.05993,0.21831,0,0,0,0.38785,0.10473,0.2509,0.01434,0.01188,0.02734,0.01599,0.00274,0.04123,0.0413,0.0435,0.11813,0.21831,0.12,0.33,1.16,0.41,0,9.62,0.88,0,0,0,0,0,0,0,0,0,0,0,0.17,0.01,3,0.01,-0.16,1.3,0.5,0.01,0,0.22,0.81,3.74,0,0,75.05,74,72,74,3.54,70.58,0,77,71.24,76,4.7,0,0
7.84,1.86,1.48,0,0,0,0.63,0.17,0.51,0.03,0.02,0.05,0.03,0.01,0.08,0.05,0.08,0.21,1.48,1.1848,0.96666,0.21814,0,0,0,0.32684,0.0898,0.26285,0.01476,0.01188,0.02677,0.01297,0.00274,0.04203,0.02409,0.04089,0.11104,0.21814,0.12,0.27,1.16,0.41,0,8.33,0.86,0,0,0,0,0,0,0,0,0,0,0,0.17,-0.14,2.1,0,-0.3,1.42,0.63,0,0,0.07,0.7,3.67,0,0,74.6,74,72,74,2.81,70.68,0,75.02,71.59,85,5.82,0,0
6.75,1.54,1.48,0,0,0,0.51,0.14,0.36,0.03,0.02,0.05,0.02,0.01,0.08,0.03,0.08,0.21,1.48,1.01822,0.8004,0.21783,0,0,0,0.26674,0.07449,0.18877,0.0137,0.01188,0.0262,0.00965,0.00263,0.04365,0.01721,0.03915,0.10632,0.21783,0.12,0.2,1.14,0.4,0,6.96,0.81,0,0,0,0,0,0,0,0,0,0,0,0.17,-0.23,1.39,-0.01,-0.46,1.57,0.84,0,0,-0.07,0.59,3.18,0,0,74.23,74,72,74,3.92,70.88,0,73.04,70.84,90,6.93,0,0
4.02,1.18,0,0,0,0,0.43,0.12,0.18,0.02,0.02,0.05,0.01,0,0.07,0.02,0.07,0.18,0,0.6102,0.6102,0,0,0,0,0.22043,0.06142,0.09558,0.01181,0.01188,0.02507,0.00634,0.00179,0.03557,0.01101,0.0348,0.0945,0,0.08,0.13,0.8,0.28,0,5.74,0.57,0,0,0,0,0,0,0,0,0,0,0,0.16,-0.29,0.82,-0.01,-0.43,1.66,0.98,0,0,-0.07,0.48,2.45,0,0,73.95,74,72,74,2.81,69.88,0,73.04,70.84,90,5.82,0,0
4.52,0.9,1.46,0,0,0,0.34,0.1,0.08,0.02,0.02,0.05,0.01,0,0.04,0.01,0.06,0.16,1.46,0.67972,0.46433,0.2154,0,0,0,0.17755,0.04986,0.04301,0.00991,0.01188,0.02336,0.00447,0.00095,0.0194,0.00757,0.03132,0.08505,0.2154,0.04,0.09,0.58,0.2,0,4.67,0.4,0,0,0,0,0,0,0,0,0,0,0,0.14,-0.33,0.36,-0.02,-0.44,1.72,1,-0.01,0,-0.14,0.39,2,0,0,73.74,74,72,74,3.69,67.88,0,71.96,71.32,97,5.82,0,0
2.6,0.76,0,0,0,0,0.29,0.08,0.06,0.02,0.02,0.04,0,0,0.02,0.01,0.06,0.16,0,0.39439,0.39439,0,0,0,0,0.15144,0.04246,0.02867,0.00843,0.01188,0.02279,0.00216,0.0005,0.00808,0.00482,0.03045,0.08269,0,0.02,0.04,0.3,0.11,0,3.96,0.21,0,0,0,0,0,0,0,0,0,0,0,0.11,-0.37,0,-0.02,-0.44,1.72,0.91,-0.02,0,-0.14,0.31,1.88,0,0,73.62,74,72,74,8.02,66.48,0,71.96,71.32,97,9.17,0,0
2.3,0.67,0,0,0,0,0.25,0.07,0.05,0.02,0.02,0.04,0,0,0.01,0.01,0.06,0.15,0,0.34916,0.34916,0,0,0,0,0.12916,0.03646,0.0239,0.0078,0.01188,0.02222,0.00101,0.00039,0.00485,0.00482,0.02871,0.07796,0,0.02,0.02,0.14,0.05,0,3.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0.09,-0.38,-0.24,-0.02,-0.45,1.73,0.82,-0.02,0,-0.2,0.26,1.81,0,0,73.53,74,72,74,5.68,66.07,0,71.06,71.06,100,6.93,0,0
3.63,0.64,1.45,0,0,0,0.24,0.07,0.05,0.02,0.02,0.04,0,0,0.01,0.01,0.05,0.15,1.45,0.54505,0.33168,0.21337,0,0,0,0.12195,0.03413,0.0239,0.0078,0.01188,0.02165,0.00072,0.00022,0.00323,0.00275,0.02784,0.0756,0.21337,0.01,0.01,0.08,0.03,0,3.16,0.06,0,0,0,0,0,0,0,0,0,0,0,0.07,-0.4,-0.44,-0.02,-0.25,1.68,0.66,-0.01,0,-0.14,0.22,1.79,0,0,73.51,74,72,74,3.78,65.87,0,71.96,71.32,97,5.82,0,0
2.13,0.62,0,0,0,0,0.23,0.06,0.05,0.01,0.02,0.04,0,0,0,0.01,0.05,0.14,0,0.32341,0.32341,0,0,0,0,0.12054,0.03339,0.0239,0.00738,0.01188,0.02108,0.00043,0.00022,0.00162,0.00275,0.02697,0.07324,0,0.01,0.01,0.14,0.05,0,3.06,0.09,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.39,-0.53,-0.01,-0.14,1.66,0.54,-0.01,0,-0.07,0.21,1.76,0,0,73.52,74,72,74,5.64,65.67,0,73.04,72.39,97,8.05,0,0
2.16,0.63,0,0,0,0,0.23,0.06,0.05,0.01,0.02,0.04,0,0,0.01,0.01,0.05,0.15,0,0.32811,0.32811,0,0,0,0,0.11727,0.03247,0.02628,0.00738,0.01188,0.02051,0.00043,0.00039,0.00323,0.00482,0.02784,0.0756,0,0.02,0.01,0.39,0.14,0,2.96,0.24,0,0,0,0,0,0,0,0,0,0,0,0.03,-0.37,-0.53,-0.01,-0.14,1.64,0.44,0,0,-0.07,0.2,1.77,0,0,73.55,74,72,74,4.15,65.87,0,73.04,72.39,97,6.93,0,0
3.8,0.68,1.48,0,0,0,0.22,0.06,0.08,0.02,0.02,0.04,0,0,0.01,0.01,0.06,0.15,1.48,0.57093,0.35256,0.21837,0,0,0,0.11575,0.03203,0.04301,0.00822,0.01188,0.02051,0.00144,0.00061,0.00485,0.00757,0.02871,0.07796,0.21837,0.03,0.03,1.44,0.51,0,2.9,0.88,0,0,0,0,0,0,0,0,0,0,0,0.02,-0.36,-0.5,-0.01,-0.15,1.61,0.34,0,0,-0.07,0.2,1.83,0,0,73.59,74,72,74,4.14,66.07,0,73.04,72.39,97,6.93,0,0
5.82,0.81,3.06,0,0,0,0.23,0.06,0.14,0.02,0.02,0.04,0.01,0,0.02,0.03,0.06,0.17,3.06,0.86976,0.4187,0.45105,0,0,0,0.11777,0.03258,0.07169,0.00928,0.01188,0.02165,0.00288,0.00123,0.01293,0.01721,0.03219,0.08742,0.45105,0.05,0.06,3.26,1.15,0,2.93,1.99,0,0,0,0,0,0,0,0,0,0,0,0.01,-0.35,-0.48,-0.01,-0.16,1.57,0.23,-0.01,0,-0.07,0.19,2,0,0,73.64,74,72,74,5.55,67.08,0,73.04,72.39,97,8.05,0,0
6.3,0.95,3.06,0,0,0,0.24,0.07,0.18,0.02,0.02,0.04,0.01,0.01,0.05,0.06,0.07,0.19,3.06,0.94236,0.49098,0.45138,0,0,0,0.12463,0.03448,0.0908,0.00864,0.01188,0.02279,0.00447,0.00274,0.02587,0.02891,0.03654,0.09923,0.45138,0.12,0.09,3.24,1.14,0,3.08,2.02,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.36,-0.51,-0.01,0.09,1.48,0.06,-0.01,0,-0.07,0.2,2.21,0,0,73.7,74,72,74,7.15,68.68,0,73.04,72.39,97,9.17,7.29,0.95
6.5,1.01,3.04,0,0,0,0.25,0.07,0.19,0.01,0.02,0.05,0.02,0.01,0.07,0.06,0.07,0.2,3.04,0.97352,0.5261,0.44741,0,0,0,0.12882,0.03563,0.09797,0.00654,0.01188,0.02336,0.00836,0.00408,0.0388,0.03166,0.03741,0.10159,0.44741,0.18,0.17,2.64,0.93,0,3.16,1.72,0,0,0,0,0,0,0,0,0,0,0,-0.02,-0.37,-0.52,-0.01,0.6,1.39,-0.1,0,0,-0.07,0.21,2.06,0,0,73.79,74,72,74,2.79,70.28,0,73.04,73.04,100,5.82,20.6,2.85
5.32,1.12,1.5,0,0,0,0.3,0.08,0.19,0.01,0.02,0.05,0.02,0.01,0.11,0.06,0.07,0.2,1.5,0.80088,0.57939,0.22149,0,0,0,0.1567,0.04303,0.09797,0.00527,0.01188,0.02336,0.00936,0.00481,0.05497,0.03304,0.03741,0.10159,0.22149,0.21,0.19,2.04,0.72,0,3.78,1.4,0,0,0,0,0,0,0,0,0,0,0,-0.05,-0.41,-0.59,0,2.02,1.11,-0.52,0,0,-0.01,0.21,2.03,0,0,74.05,74,72,74,3.41,72.29,0,73.94,73.28,97,6.93,58.33,2.22
5.66,1.22,1.49,0,0,0,0.39,0.1,0.18,0.01,0.02,0.04,0.02,0.01,0.12,0.06,0.07,0.2,1.49,0.8527,0.63269,0.22001,0,0,0,0.20162,0.05443,0.09319,0.00506,0.01188,0.02279,0.00807,0.0047,0.06305,0.02891,0.03741,0.10159,0.22001,0.21,0.17,1.66,0.59,0,4.73,1.15,0,0,0,0,0,0,0,0,0,0,0,-0.06,-0.35,-0.38,0.01,2.8,1,-0.71,0.01,0,0.14,0.26,2.01,0,0,74.4,74,72,74,7.39,73.29,0,75.92,73.16,88,9.17,77.66,2.54
