My Design - Energy Use| Total,My Design - Fuel Use| Electricity: Total,My Design - Fuel Use| Natural Gas: Total,My Design - End Use| Electricity: Heating,My Design - End Use| Electricity: Heating Heat Pump Backup,My Design - End Use| Electricity: Heating Fans/Pumps,My Design - End Use| Electricity: Cooling,My Design - End Use| Electricity: Cooling Fans/Pumps,My Design - End Use| Electricity: Lighting Interior,My Design - End Use| Electricity: Lighting Exterior,My Design - End Use| Electricity: Mech Vent,My Design - End Use| Electricity: Refrigerator,My Design - End Use| Electricity: Dishwasher,My Design - End Use| Electricity: Clothes Washer,My Design - End Use| Electricity: Clothes Dryer,My Design - End Use| Electricity: Range/Oven,My Design - End Use| Electricity: Television,My Design - End Use| Electricity: Plug Loads,My Design - End Use| Natural Gas: Hot Water,My Design - Emissions| CO2e: BEopt: Total,My Design - Emissions| CO2e: BEopt: Electricity: Total,My Design - Emissions| CO2e: BEopt: Natural Gas: Total,My Design - Emissions| CO2e: BEopt: Electricity: Heating,My Design - Emissions| CO2e: BEopt: Electricity: Heating Heat Pump Backup,My Design - Emissions| CO2e: BEopt: Electricity: Heating Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Cooling,My Design - Emissions| CO2e: BEopt: Electricity: Cooling Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Interior,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Exterior,My Design - Emissions| CO2e: BEopt: Electricity: Mech Vent,My Design - Emissions| CO2e: BEopt: Electricity: Refrigerator,My Design - Emissions| CO2e: BEopt: Electricity: Dishwasher,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Washer,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Dryer,My Design - Emissions| CO2e: BEopt: Electricity: Range/Oven,My Design - Emissions| CO2e: BEopt: Electricity: Television,My Design - Emissions| CO2e: BEopt: Electricity: Plug Loads,My Design - Emissions| CO2e: BEopt: Natural Gas: Hot Water,My Design - Hot Water| Clothes Washer,My Design - Hot Water| Dishwasher,My Design - Hot Water| Fixtures,My Design - Hot Water| Distribution Waste,My Design - Load| Heating: Delivered,My Design - Load| Cooling: Delivered,My Design - Load| Hot Water: Delivered,My Design - Component Load| Heating: Roofs,My Design - Component Load| Heating: Ceilings,My Design - Component Load| Heating: Walls,My Design - Component Load| Heating: Doors,My Design - Component Load| Heating: Windows,My Design - Component Load| Heating: Slabs,My Design - Component Load| Heating: Internal Mass,My Design - Component Load| Heating: Infiltration,My Design - Component Load| Heating: Mechanical Ventilation,My Design - Component Load| Heating: Ducts,My Design - Component Load| Heating: Internal Gains,My Design - Component Load| Cooling: Roofs,My Design - Component Load| Cooling: Ceilings,My Design - Component Load| Cooling: Walls,My Design - Component Load| Cooling: Doors,My Design - Component Load| Cooling: Windows,My Design - Component Load| Cooling: Slabs,My Design - Component Load| Cooling: Internal Mass,My Design - Component Load| Cooling: Infiltration,My Design - Component Load| Cooling: Natural Ventilation,My Design - Component Load| Cooling: Mechanical Ventilation,My Design - Component Load| Cooling: Ducts,My Design - Component Load| Cooling: Internal Gains,My Design - Unmet Hours| Heating,My Design - Unmet Hours| Cooling,My Design - Temperature| Attic - Unvented,My Design - Temperature| Living Space,My Design - Temperature| Heating Setpoint,My Design - Temperature| Cooling Setpoint,My Design - Airflow| Infiltration,My Design - Airflow| Mechanical Ventilation,My Design - Airflow| Natural Ventilation,My Design - Weather| Drybulb Temperature,My Design - Weather| Wetbulb Temperature,My Design - Weather| Relative Humidity,My Design - Weather| Wind Speed,My Design - Weather| Diffuse Solar Radiation,My Design - Weather| Direct Solar Radiation
9.25,2.29,1.45,1.07,0.77,0.04,0,0,0.05,0.02,0.02,0.04,0,0,0.01,0.01,0.07,0.19,1.45,1.39884,1.18511,0.21373,0.55489,0.39771,0.02169,0,0,0.02472,0.00807,0.01188,0.0201,0.00102,0.00041,0.00485,0.00487,0.03631,0.09858,0.21373,0.02,0.02,0.15,0.05,12.05,0,0.12,0.11,0.22,4.86,0.14,4.25,-1.2,-1.36,2.06,3.08,1.76,-1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.61,72,72,74,44.39,66.07,0,32,29.38,75,9.17,0,0
8.32,2.44,0,1.07,0.93,0.04,0,0,0.05,0.02,0.02,0.04,0,0,0.01,0.01,0.07,0.18,0,1.26403,1.26403,0,0.55737,0.48293,0.02169,0,0,0.02472,0.00807,0.01188,0.01959,0.00073,0.00024,0.00323,0.00278,0.03521,0.09559,0,0.01,0.02,0.09,0.03,12.75,0,0.07,0.14,0.15,5.26,0.15,4.2,-1.16,-1.16,1.99,3.07,1.96,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.93,72,72,74,42.82,65.87,0,32,29.06,72,6.93,0,0
9.62,2.82,0,1.07,1.33,0.04,0,0,0.05,0.01,0.02,0.04,0,0,0,0.01,0.07,0.18,0,1.46149,1.46149,0,0.55261,0.6921,0.02169,0,0,0.02472,0.00763,0.01188,0.01907,0.00044,0.00024,0.00162,0.00278,0.03411,0.09261,0,0.01,0.01,0.15,0.05,13.84,0,0.11,0.16,0.07,5.56,0.15,4.43,-1.19,-1.05,2.22,3.23,2.05,-1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.05,72,72,74,45.5,65.67,0,30.02,27.54,75,8.05,0,0
11.38,2.91,1.46,1.07,1.4,0.04,0,0,0.05,0.01,0.02,0.04,0,0,0.01,0.01,0.07,0.18,1.46,1.72241,1.50768,0.21473,0.55619,0.72479,0.02169,0,0,0.02719,0.00763,0.01188,0.01856,0.00044,0.00041,0.00323,0.00487,0.03521,0.09559,0.21473,0.02,0.01,0.41,0.15,14.26,0,0.29,0.19,0.03,5.85,0.16,4.35,-1.14,-0.9,2.17,3.16,2.22,-1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.34,72,72,74,45.47,65.87,0,30.92,28.07,72,9.17,0,0
11.77,3.01,1.49,1.06,1.47,0.04,0,0,0.09,0.02,0.02,0.04,0,0,0.01,0.01,0.07,0.19,1.49,1.78154,1.56225,0.21929,0.54784,0.75979,0.02169,0,0,0.04449,0.00851,0.01188,0.01856,0.00146,0.00065,0.00485,0.00766,0.03631,0.09858,0.21929,0.03,0.03,1.53,0.54,14.1,0,1.04,0.22,-0.04,6.06,0.16,4.45,-1.12,-0.79,2.25,3.25,2.27,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.45,71.73,72,74,46.25,66.07,0,30.02,28.25,82,9.17,0,0
13.79,3.13,3.09,1.05,1.47,0.04,0,0,0.14,0.02,0.02,0.04,0.01,0,0.02,0.03,0.08,0.21,3.09,2.08119,1.62539,0.4558,0.54291,0.75979,0.02169,0,0,0.07416,0.0096,0.01188,0.01959,0.00291,0.0013,0.01293,0.0174,0.04071,0.11053,0.4558,0.06,0.06,3.46,1.22,13.86,0,2.35,0.22,-0.14,6.09,0.16,4.44,-1.17,-0.87,2.26,3.28,2.21,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.35,71.51,72,74,46.75,67.08,0,30.02,28.95,89,10.29,0,0
14.23,3.26,3.1,1.04,1.47,0.04,0,0,0.18,0.02,0.02,0.04,0.01,0.01,0.05,0.06,0.09,0.24,3.1,2.14855,1.69226,0.45629,0.54123,0.75979,0.02169,0,0,0.09393,0.00894,0.01188,0.02062,0.00452,0.00289,0.02587,0.02923,0.04621,0.12547,0.45629,0.13,0.09,3.44,1.21,13.6,0,2.38,0.27,-0.06,6.39,0.16,2.13,-0.65,-0.31,2.04,3.17,2.17,-2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.31,71.77,72,74,44.23,68.68,0,32,31.18,92,10.29,4.75,63.72
10.54,2.19,3.07,1.09,0.29,0.04,0,0,0.2,0.01,0.02,0.04,0.02,0.01,0.07,0.06,0.09,0.25,3.07,1.58746,1.13594,0.45152,0.5632,0.15061,0.02169,0,0,0.10135,0.00676,0.01188,0.02113,0.00845,0.0043,0.0388,0.03201,0.04731,0.12845,0.45152,0.19,0.17,2.79,0.98,10.82,0,2.02,0.38,0.19,6.91,0.15,-3.02,0.66,1.24,1.34,2.65,2.15,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.68,71.97,72,74,35.4,70.28,0,39.02,36.09,76,8.05,10.46,211.12
6.7,1.52,1.52,0.69,0,0.02,0,0,0.2,0.01,0.02,0.04,0.02,0.01,0.11,0.06,0.09,0.25,1.52,1.01081,0.78758,0.22323,0.35753,0,0.01156,0,0,0.10135,0.00545,0.01188,0.02113,0.00947,0.00507,0.05497,0.0334,0.04731,0.12845,0.22323,0.22,0.2,2.18,0.77,7.52,0,1.64,0.42,0.17,6.23,0.13,-4.82,0.82,1.87,0.93,2.22,1.66,-2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.67,72,72,74,30.43,72.29,0,44.96,38.67,56,9.17,14.9,266.91
7.26,1.25,3.01,0.43,0,0.01,0,0,0.19,0.01,0.02,0.04,0.02,0.01,0.12,0.06,0.09,0.25,3.01,1.08854,0.64571,0.44283,0.22388,0,0.00654,0,0,0.0964,0.00523,0.01188,0.02062,0.00816,0.00495,0.06305,0.02923,0.04731,0.12845,0.44283,0.22,0.17,1.76,0.62,4.51,0,1.35,0.42,0.08,4.67,0.11,-5.17,0.94,1.93,0.6,1.91,1.18,-2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8,72,72,74,22.97,73.29,0,48.92,39.88,43,3.36,18.7,291.64
4.9,1,1.49,0.18,0,0.01,0,0,0.18,0.01,0.02,0.04,0.01,0.01,0.13,0.07,0.09,0.25,1.49,0.73768,0.51813,0.21955,0.09455,0,0.00285,0,0,0.09146,0.00523,0.01188,0.02062,0.00699,0.00442,0.06548,0.0348,0.04841,0.13144,0.21955,0.19,0.14,1.38,0.49,2.08,0,1.08,0.4,-0.12,2.93,0.08,-4.38,0.88,1.84,0.4,1.56,0.71,-2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.09,72,72,74,19.18,73.59,0,53.06,40.67,30,4.7,20.92,303.05
4.44,0.87,1.48,0.05,0,0,0,0,0.17,0.01,0.02,0.04,0.01,0.01,0.12,0.08,0.1,0.26,1.48,0.6675,0.44963,0.21787,0.02729,0,0.0008,0,0,0.08899,0.00567,0.01188,0.02165,0.00597,0.00395,0.05982,0.03967,0.04951,0.13443,0.21787,0.17,0.12,1,0.35,0.6,0,0.8,0.36,-0.31,1.61,0.06,-3.81,1.04,1.92,0.32,1.38,0.32,-2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.46,72,72,74,16.84,72.89,0,55.04,42.12,30,3.36,21.24,304.95
4.15,0.78,1.47,0,0,0,0,0,0.17,0.01,0.02,0.04,0.01,0.01,0.1,0.06,0.1,0.26,1.47,0.62397,0.40672,0.21725,0,0,0,0,0,0.08652,0.00633,0.01188,0.02165,0.0067,0.00354,0.05416,0.03201,0.04951,0.13443,0.21725,0.16,0.14,0.86,0.3,0,0,0.71,0.33,-0.5,0.72,0.05,-4.98,1.41,2.25,0.25,1.2,0.09,-2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.97,72.74,72,74,14.57,72.19,0,57.02,41.34,20,0,20.6,304
2.67,0.78,0,0,0,0,0,0,0.18,0.01,0.02,0.04,0.01,0.01,0.09,0.08,0.09,0.25,0,0.40548,0.40548,0,0,0,0,0,0,0.09146,0.00676,0.01188,0.02165,0.00524,0.00289,0.04608,0.03967,0.04841,0.13144,0,0.13,0.11,0.76,0.27,0,0,0.62,0.31,-0.6,0.25,0.04,-5.75,1.92,2.87,0.3,1.24,0,-2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.69,73.75,72,74,16.26,71.18,0,57.02,41.11,19,4.7,18.07,291.96
4.43,0.87,1.47,0,0,0,0.05,0.02,0.2,0.01,0.02,0.04,0.01,0.01,0.1,0.06,0.1,0.27,1.47,0.66649,0.44984,0.21665,0,0,0,0.0234,0.00789,0.10135,0.00763,0.01188,0.02113,0.00553,0.00306,0.04931,0.03062,0.05061,0.13742,0.21665,0.13,0.11,0.73,0.26,0,1.01,0.61,0,0,0,0,0,0,0,0,0,0,0,-0.27,0.54,0.26,-0.05,5.68,-2.29,-3.29,-0.37,0,-1.33,0,2.42,0,0,76.58,73.99,72,74,19.54,71.58,0,57.02,41.57,21,8.05,14.58,265.96
4.95,1.02,1.47,0,0,0,0.07,0.02,0.24,0.02,0.02,0.04,0.01,0.01,0.09,0.12,0.1,0.28,1.47,0.74536,0.52816,0.21719,0,0,0,0.0352,0.01205,0.12359,0.0096,0.01188,0.02268,0.00553,0.00295,0.04446,0.06403,0.05281,0.14339,0.21719,0.13,0.11,0.88,0.31,0,1.56,0.7,0,0,0,0,0,0,0,0,0,0,0,-0.19,0.49,0.97,-0.06,3.97,-1.9,-2.56,-0.42,0,-1.5,0.14,2.79,0,0,76.24,74,72,74,20.15,70.98,0,55.04,41.48,27,5.82,9.83,202.56
5.3,1.12,1.48,0,0,0,0,0,0.31,0.02,0.02,0.05,0.01,0.01,0.08,0.2,0.11,0.3,1.48,0.79847,0.58013,0.21834,0,0,0,0,0,0.16067,0.01221,0.01188,0.02474,0.00714,0.00289,0.04365,0.10439,0.05721,0.15534,0.21834,0.13,0.15,1.15,0.4,0,0,0.89,0.03,-0.55,-1.91,0.07,2.76,0.25,0.41,0.69,1.91,-0.21,-3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.17,73.97,72,74,25.93,70.88,0,50,39.29,35,6.93,0,0
5.73,1.24,1.49,0.05,0,0,0,0,0.41,0.03,0.02,0.05,0.02,0.01,0.08,0.16,0.11,0.31,1.49,0.86402,0.64497,0.21905,0.02592,0,0,0,0,0.21258,0.01396,0.01188,0.02577,0.01267,0.00289,0.04123,0.08142,0.05831,0.15833,0.21905,0.13,0.26,1.23,0.43,0,0,1.01,-0.01,-0.21,-1.19,0.09,3.16,0.31,0,0.9,2.23,0,-3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.64,73.25,72,74,29.22,70.58,0,46.04,37.7,44,5.82,0,0
5.72,1.24,1.49,0.05,0,0,0,0,0.5,0.03,0.02,0.05,0.03,0.01,0.08,0.08,0.11,0.29,1.49,0.86264,0.64334,0.21929,0.02592,0,0,0,0,0.25955,0.01483,0.01188,0.02474,0.01617,0.00289,0.04123,0.04176,0.05501,0.14937,0.21929,0.13,0.33,1.23,0.43,0,0,1.04,-0.05,0.01,-0.1,0.1,3.31,-0.18,-0.86,1.07,2.51,0,-4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.39,72.27,72,74,31.33,70.58,0,42.08,35.19,49,0,0,0
6.07,1.34,1.49,0.19,0,0,0,0,0.52,0.03,0.02,0.05,0.03,0.01,0.08,0.05,0.1,0.27,1.49,0.916,0.69686,0.21914,0.09669,0,0.00238,0,0,0.27191,0.01527,0.01188,0.02423,0.01311,0.00289,0.04203,0.02436,0.05171,0.1404,0.21914,0.13,0.27,1.23,0.43,1.48,0,1.01,-0.09,0.21,0.95,0.11,3.38,-0.67,-1.8,1.15,2.52,0,-3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.86,72.01,72,74,32.48,70.68,0,41,35.11,55,5.82,0,0
6.51,1.47,1.49,0.49,0,0.02,0,0,0.38,0.03,0.02,0.05,0.02,0.01,0.08,0.03,0.1,0.26,1.49,0.98216,0.76336,0.21881,0.25248,0,0.00831,0,0,0.19528,0.01418,0.01188,0.02371,0.00976,0.00277,0.04365,0.0174,0.04951,0.13443,0.21881,0.12,0.2,1.2,0.42,3.93,0,0.95,-0.09,0.4,1.93,0.12,3.68,-0.97,-2.21,1.43,2.85,0.25,-3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.26,72,72,74,35.59,70.88,0,37.04,33.53,70,4.7,0,0
6.15,1.37,1.47,0.65,0,0.02,0,0,0.19,0.02,0.02,0.04,0.01,0,0.07,0.02,0.08,0.23,1.47,0.92796,0.71093,0.21703,0.33533,0,0.01145,0,0,0.09888,0.01221,0.01188,0.02268,0.00641,0.00189,0.03557,0.01113,0.04401,0.11949,0.21703,0.08,0.13,0.85,0.3,5.63,0,0.67,-0.07,0.54,2.81,0.13,3.57,-1.14,-2.34,1.38,2.73,0.7,-2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.62,72,72,74,35.4,69.88,0,37.94,33.73,65,5.82,0,0
4.31,1.26,0,0.72,0,0.02,0,0,0.09,0.02,0.02,0.04,0.01,0,0.04,0.01,0.08,0.21,0,0.65443,0.65443,0,0.37425,0,0.01269,0,0,0.04449,0.01025,0.01188,0.02113,0.00452,0.001,0.0194,0.00766,0.03961,0.10754,0,0.04,0.09,0.62,0.22,6.77,0,0.47,-0.02,0.48,3.63,0.13,3.37,-1.08,-2.29,1.24,2.49,0.97,-2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.49,72,72,74,33.96,67.88,0,39.92,34.18,55,5.82,0,0
6.16,1.38,1.46,0.9,0,0.03,0,0,0.06,0.02,0.02,0.04,0,0,0.02,0.01,0.07,0.2,1.46,0.92874,0.71423,0.21451,0.46789,0,0.01672,0,0,0.02966,0.00872,0.01188,0.02062,0.00218,0.00053,0.00808,0.00487,0.03851,0.10456,0.21451,0.02,0.05,0.32,0.11,8.44,0,0.25,0.03,0.46,4.21,0.13,3.53,-1.12,-1.93,1.38,2.6,1.17,-2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.55,72,72,74,35.48,66.48,0,37.94,33.1,60,3.36,0,0
5.28,1.55,0,1.09,0,0.04,0,0,0.05,0.02,0.02,0.04,0,0,0.01,0.01,0.07,0.19,0,0.80206,0.80206,0,0.56705,0.0025,0.02169,0,0,0.02472,0.00807,0.01188,0.0201,0.00102,0.00041,0.00485,0.00487,0.03631,0.09858,0,0.02,0.02,0.15,0.05,10.19,0,0.12,0.07,0.42,4.57,0.13,3.81,-1.14,-1.66,1.63,2.81,1.45,-1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.9,72,72,74,38.45,66.07,0,35.06,31.14,67,3.36,0,0
7.29,2.14,0,1.07,0.64,0.04,0,0,0.05,0.02,0.02,0.04,0,0,0.01,0.01,0.07,0.18,0,1.10782,1.10782,0,0.5531,0.331,0.02169,0,0,0.02472,0.00807,0.01188,0.01959,0.00073,0.00024,0.00323,0.00278,0.03521,0.09559,0,0.01,0.02,0.09,0.03,11.51,0,0.07,0.11,0.36,4.91,0.14,3.9,-1.12,-1.41,1.81,2.97,1.72,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.26,72,72,74,40.22,65.87,0,33.08,30.77,79,0,0,0
9.61,2.39,1.45,1.07,0.9,0.04,0,0,0.05,0.01,0.02,0.04,0,0,0,0.01,0.07,0.18,1.45,1.45386,1.24019,0.21366,0.55477,0.46864,0.02169,0,0,0.02472,0.00763,0.01188,0.01907,0.00044,0.00024,0.00162,0.00278,0.03411,0.09261,0.21366,0.01,0.01,0.15,0.05,12.52,0,0.11,0.14,0.29,5.25,0.14,4,-1.13,-1.23,1.91,3.05,1.91,-1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.49,72,72,74,41.33,65.67,0,32,29.38,75,0,0,0
9.41,2.76,0,1.06,1.26,0.04,0,0,0.05,0.01,0.02,0.04,0,0,0.01,0.01,0.07,0.18,0,1.42947,1.42947,0,0.55126,0.6515,0.02169,0,0,0.02719,0.00763,0.01188,0.01856,0.00044,0.00041,0.00323,0.00487,0.03521,0.09559,0,0.02,0.01,0.41,0.14,13.51,0,0.29,0.17,0.24,5.57,0.15,4.24,-1.15,-1.12,2.04,3.14,2.05,-1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.65,72,72,74,42.89,65.87,0,30.92,28.69,78,4.7,0,0
11.77,3.01,1.49,1.06,1.47,0.04,0,0,0.09,0.02,0.02,0.04,0,0,0.01,0.01,0.07,0.19,1.49,1.78208,1.56272,0.21936,0.5483,0.75979,0.02169,0,0,0.04449,0.00851,0.01188,0.01856,0.00146,0.00065,0.00485,0.00766,0.03631,0.09858,0.21936,0.03,0.03,1.53,0.54,14.04,0,1.04,0.21,0.18,5.88,0.15,4.22,-1.1,-0.97,2.03,3.15,2.21,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.92,71.99,72,74,42.83,66.07,0,30.92,29.1,82,4.7,0,0
13.75,3.12,3.1,1.03,1.47,0.04,0,0,0.14,0.02,0.02,0.04,0.01,0,0.02,0.03,0.08,0.21,3.1,2.07466,1.61861,0.45605,0.53613,0.75979,0.02169,0,0,0.07416,0.0096,0.01188,0.01959,0.00291,0.0013,0.01293,0.0174,0.04071,0.11053,0.45605,0.06,0.06,3.47,1.22,13.56,0,2.36,0.24,0.12,6.1,0.15,4.37,-1.07,-0.83,2.26,3.44,2.27,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.08,71.47,72,74,44.75,67.08,0,28.04,27.67,96,0,0,0
13.87,3.16,3.1,1.06,1.34,0.04,0,0,0.18,0.02,0.02,0.04,0.01,0.01,0.05,0.06,0.09,0.24,3.1,2.09257,1.636,0.45657,0.55154,0.69322,0.02169,0,0,0.09393,0.00894,0.01188,0.02062,0.00452,0.00289,0.02587,0.02923,0.04621,0.12547,0.45657,0.13,0.09,3.44,1.21,13.71,0,2.39,0.26,0.09,6.28,0.16,1.99,-0.7,-0.55,1.94,3.23,2.14,-2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.87,71.92,72,74,41.01,68.68,0,30.92,28.69,78,0,4.75,58.96
11.38,2.44,3.07,1.08,0.54,0.04,0,0,0.2,0.01,0.02,0.04,0.02,0.01,0.07,0.06,0.09,0.25,3.07,1.71504,1.26336,0.45168,0.56001,0.28121,0.02169,0,0,0.10135,0.00676,0.01188,0.02113,0.00845,0.0043,0.0388,0.03201,0.04731,0.12845,0.45168,0.19,0.17,2.79,0.98,11.58,0,2.03,0.38,0.36,6.86,0.15,-2.28,0.5,1.01,1.59,2.98,2.22,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.36,71.99,72,74,37.58,70.28,0,35.06,32.05,73,4.7,11.73,187.03
9.11,1.78,3.03,0.94,0,0.03,0,0,0.2,0.01,0.02,0.04,0.02,0.01,0.11,0.06,0.09,0.25,3.03,1.36981,0.92322,0.44659,0.48708,0,0.01765,0,0,0.10135,0.00545,0.01188,0.02113,0.00947,0.00507,0.05497,0.0334,0.04731,0.12845,0.44659,0.22,0.2,2.18,0.77,8.75,0,1.65,0.43,0.29,6.09,0.14,-4.12,0.75,1.59,1.25,2.64,1.81,-2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.52,72,72,74,34.26,72.29,0,39.92,35.49,65,8.05,18.39,247.58
5.87,1.28,1.5,0.46,0,0.01,0,0,0.19,0.01,0.02,0.04,0.02,0.01,0.12,0.06,0.09,0.25,1.5,0.88457,0.66322,0.22135,0.24033,0,0.0076,0,0,0.0964,0.00523,0.01188,0.02062,0.00816,0.00495,0.06305,0.02923,0.04731,0.12845,0.22135,0.22,0.17,1.76,0.62,5.32,0,1.36,0.44,0.17,4.68,0.11,-4.3,0.68,1.64,0.9,1.8,1.35,-2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.73,72,72,74,36.94,73.29,0,50,39.99,39,16.11,35.82,223.8
5.22,1.09,1.49,0.27,0,0.01,0,0,0.18,0.01,0.02,0.04,0.01,0.01,0.13,0.07,0.09,0.25,1.49,0.78571,0.56606,0.21965,0.14104,0,0.00429,0,0,0.09146,0.00523,0.01188,0.02062,0.00699,0.00442,0.06548,0.0348,0.04841,0.13144,0.21965,0.19,0.14,1.38,0.49,3.13,0,1.08,0.42,0.01,3.34,0.08,-3.75,0.64,1.53,0.72,1.54,0.84,-2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.71,72,72,74,34.39,73.59,0,53.06,41.01,32,16.11,49.45,210.17
4.66,0.93,1.48,0.12,0,0,0,0,0.17,0.01,0.02,0.04,0.01,0.01,0.12,0.08,0.1,0.26,1.48,0.70109,0.48315,0.21794,0.05987,0,0.00174,0,0,0.08899,0.00567,0.01188,0.02165,0.00597,0.00395,0.05982,0.03967,0.04951,0.13443,0.21794,0.17,0.12,1,0.35,1.34,0,0.81,0.39,-0.06,2.42,0.06,-3.65,0.75,1.53,0.51,1.2,0.5,-2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.79,72,72,74,31.42,72.89,0,57.02,43.94,32,16.11,40.26,243.45
4.25,0.81,1.48,0.03,0,0,0,0,0.17,0.01,0.02,0.04,0.01,0.01,0.1,0.06,0.1,0.26,1.48,0.63865,0.42134,0.21731,0.01421,0,0.00041,0,0,0.08652,0.00633,0.01188,0.02165,0.0067,0.00354,0.05416,0.03201,0.04951,0.13443,0.21731,0.16,0.14,0.85,0.3,0.32,0,0.71,0.36,-0.1,1.91,0.05,-4.4,1,1.77,0.68,1.11,0.21,-2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8,72,72,74,44.03,72.19,0,57.92,44.6,32,20.8,55.47,205.1
4.14,0.78,1.47,0,0,0,0,0,0.18,0.01,0.02,0.04,0.01,0.01,0.09,0.08,0.09,0.25,1.47,0.62223,0.40548,0.21675,0,0,0,0,0,0.09146,0.00676,0.01188,0.02165,0.00524,0.00289,0.04608,0.03967,0.04841,0.13144,0.21675,0.13,0.11,0.77,0.27,0,0,0.62,0.3,-0.17,1.29,0.04,-3.63,0.81,1.37,0.58,1.01,0.05,-2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.66,72.35,72,74,40.14,71.18,0,59,46.07,35,19.69,45.96,137.58
2.75,0.81,0,0,0,0,0,0,0.2,0.01,0.02,0.04,0.01,0.01,0.1,0.06,0.1,0.27,0,0.41855,0.41855,0,0,0,0,0,0,0.10135,0.00763,0.01188,0.02113,0.00553,0.00306,0.04931,0.03062,0.05061,0.13742,0,0.13,0.11,0.74,0.26,0,0,0.61,0.29,-0.02,1.24,0.04,-5.15,1.39,1.84,0.38,0.95,0,-2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,73.15,72,74,26.92,71.58,0,60.08,47.11,36,14.99,25.36,201.61
4.64,0.93,1.48,0,0,0,0,0,0.24,0.02,0.02,0.04,0.01,0.01,0.09,0.12,0.1,0.28,1.48,0.6982,0.48092,0.21728,0,0,0,0,0,0.12359,0.0096,0.01188,0.02268,0.00553,0.00295,0.04446,0.06403,0.05281,0.14339,0.21728,0.13,0.11,0.88,0.31,0,0,0.7,0.24,0.02,0.77,0.04,-1.83,0.77,1.29,0.45,1.18,0,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.54,73.2,72,74,27.04,70.98,0,57.92,46.55,41,13.87,18.7,87.49
5.3,1.12,1.48,0,0,0,0,0,0.31,0.02,0.02,0.05,0.01,0.01,0.08,0.2,0.11,0.3,1.48,0.79856,0.58013,0.21844,0,0,0,0,0,0.16067,0.01221,0.01188,0.02474,0.00714,0.00289,0.04365,0.10439,0.05721,0.15534,0.21844,0.13,0.15,1.15,0.4,0,0,0.89,0.14,-0.06,0.13,0.05,2.09,0.01,0.13,0.53,1.41,0,-3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.24,72.54,72,74,27.46,70.88,0,55.04,45.48,47,12.75,0,0
