My Design - Energy Use| Total,My Design - Fuel Use| Electricity: Total,My Design - Fuel Use| Natural Gas: Total,My Design - End Use| Electricity: Heating,My Design - End Use| Electricity: Heating Heat Pump Backup,My Design - End Use| Electricity: Heating Fans/Pumps,My Design - End Use| Electricity: Cooling,My Design - End Use| Electricity: Cooling Fans/Pumps,My Design - End Use| Electricity: Lighting Interior,My Design - End Use| Electricity: Lighting Exterior,My Design - End Use| Electricity: Mech Vent,My Design - End Use| Electricity: Refrigerator,My Design - End Use| Electricity: Dishwasher,My Design - End Use| Electricity: Clothes Washer,My Design - End Use| Electricity: Clothes Dryer,My Design - End Use| Electricity: Range/Oven,My Design - End Use| Electricity: Television,My Design - End Use| Electricity: Plug Loads,My Design - End Use| Natural Gas: Hot Water,My Design - Emissions| CO2e: BEopt: Total,My Design - Emissions| CO2e: BEopt: Electricity: Total,My Design - Emissions| CO2e: BEopt: Natural Gas: Total,My Design - Emissions| CO2e: BEopt: Electricity: Heating,My Design - Emissions| CO2e: BEopt: Electricity: Heating Heat Pump Backup,My Design - Emissions| CO2e: BEopt: Electricity: Heating Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Cooling,My Design - Emissions| CO2e: BEopt: Electricity: Cooling Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Interior,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Exterior,My Design - Emissions| CO2e: BEopt: Electricity: Mech Vent,My Design - Emissions| CO2e: BEopt: Electricity: Refrigerator,My Design - Emissions| CO2e: BEopt: Electricity: Dishwasher,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Washer,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Dryer,My Design - Emissions| CO2e: BEopt: Electricity: Range/Oven,My Design - Emissions| CO2e: BEopt: Electricity: Television,My Design - Emissions| CO2e: BEopt: Electricity: Plug Loads,My Design - Emissions| CO2e: BEopt: Natural Gas: Hot Water,My Design - Hot Water| Clothes Washer,My Design - Hot Water| Dishwasher,My Design - Hot Water| Fixtures,My Design - Hot Water| Distribution Waste,My Design - Load| Heating: Delivered,My Design - Load| Cooling: Delivered,My Design - Load| Hot Water: Delivered,My Design - Component Load| Heating: Roofs,My Design - Component Load| Heating: Ceilings,My Design - Component Load| Heating: Walls,My Design - Component Load| Heating: Doors,My Design - Component Load| Heating: Windows,My Design - Component Load| Heating: Slabs,My Design - Component Load| Heating: Internal Mass,My Design - Component Load| Heating: Infiltration,My Design - Component Load| Heating: Mechanical Ventilation,My Design - Component Load| Heating: Ducts,My Design - Component Load| Heating: Internal Gains,My Design - Component Load| Cooling: Roofs,My Design - Component Load| Cooling: Ceilings,My Design - Component Load| Cooling: Walls,My Design - Component Load| Cooling: Doors,My Design - Component Load| Cooling: Windows,My Design - Component Load| Cooling: Slabs,My Design - Component Load| Cooling: Internal Mass,My Design - Component Load| Cooling: Infiltration,My Design - Component Load| Cooling: Natural Ventilation,My Design - Component Load| Cooling: Mechanical Ventilation,My Design - Component Load| Cooling: Ducts,My Design - Component Load| Cooling: Internal Gains,My Design - Unmet Hours| Heating,My Design - Unmet Hours| Cooling,My Design - Temperature| Attic - Unvented,My Design - Temperature| Living Space,My Design - Temperature| Heating Setpoint,My Design - Temperature| Cooling Setpoint,My Design - Airflow| Infiltration,My Design - Airflow| Mechanical Ventilation,My Design - Airflow| Natural Ventilation,My Design - Weather| Drybulb Temperature,My Design - Weather| Wetbulb Temperature,My Design - Weather| Relative Humidity,My Design - Weather| Wind Speed,My Design - Weather| Diffuse Solar Radiation,My Design - Weather| Direct Solar Radiation
8.48,2.06,1.47,0,0,0,1.15,0.28,0.12,0.01,0.02,0.05,0.01,0.01,0.13,0.05,0.06,0.17,1.47,1.28225,1.06574,0.21651,0,0,0,0.59474,0.14375,0.0625,0.00358,0.01188,0.027,0.00571,0.00437,0.06548,0.02842,0.03185,0.08647,0.21651,0.19,0.12,1.07,0.38,0,12.75,0.59,0,0,0,0,0,0,0,0,0,0,0,-0.05,-0.28,1.88,0.07,6.65,1.65,-1.21,0.33,0,1.1,0.92,1.74,0,0,75.28,74,72,74,21.94,73.59,0,88.7,75.82,56,11.63,95.73,148.67
7.52,2.2,0,0,0,0,1.27,0.3,0.12,0.01,0.02,0.05,0.01,0.01,0.12,0.06,0.06,0.17,0,1.14246,1.14246,0,0,0,0,0.6599,0.15564,0.06081,0.00388,0.01188,0.02835,0.00488,0.0039,0.05982,0.0324,0.03257,0.08843,0,0.17,0.1,0.77,0.27,0,13.74,0.44,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,2.91,0.08,4.95,1.97,-0.74,0.42,0,1.25,1.1,1.8,0,0,75.67,74,72,74,24.16,72.89,0,91.04,75.69,50,11.63,81.79,161.99
9.18,2.26,1.46,0,0,0,1.34,0.31,0.11,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.06,0.17,1.46,1.38865,1.17334,0.21531,0,0,0,0.69654,0.16284,0.05912,0.00432,0.01188,0.02835,0.00547,0.00349,0.05416,0.02615,0.03257,0.08843,0.21531,0.15,0.11,0.65,0.23,0,14.38,0.39,0,0,0,0,0,0,0,0,0,0,0,0.06,0.24,3.48,0.09,4.59,1.94,-0.66,0.41,0,1.31,1.22,1.76,0,0,76.12,74,72,74,22.29,72.19,0,91.94,75.69,48,9.62,70.69,227.92
8.11,2.38,0,0,0,0,1.44,0.33,0.12,0.01,0.02,0.05,0.01,0.01,0.09,0.06,0.06,0.17,0,1.23309,1.23309,0,0,0,0,0.74856,0.17325,0.0625,0.00462,0.01188,0.02835,0.00428,0.00285,0.04608,0.0324,0.03185,0.08647,0,0.13,0.09,0.59,0.21,0,15.33,0.34,0,0,0,0,0,0,0,0,0,0,0,0.1,0.46,3.71,0.09,5.12,1.8,-0.79,0.42,0,1.36,1.31,1.8,0,0,76.7,74,72,74,21.63,71.18,0,93.02,75.42,45,7.83,59.6,249.48
10.24,2.57,1.46,0,0,0,1.59,0.37,0.13,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.06,0.17,1.46,1.54853,1.33355,0.21498,0,0,0,0.82439,0.18957,0.06925,0.00522,0.01188,0.02767,0.00452,0.00303,0.04931,0.02501,0.03329,0.0904,0.21498,0.13,0.09,0.56,0.2,0,16.84,0.33,0,0,0,0,0,0,0,0,0,0,0,0.13,0.62,3.85,0.1,6.7,1.49,-1.12,0.42,0,1.43,1.45,1.84,0,0,77.2,74,72,74,21.01,71.58,0,93.92,75.34,43,5.82,65.3,198.44
9.65,2.83,0,0,0,0,1.72,0.4,0.16,0.01,0.02,0.06,0.01,0.01,0.09,0.1,0.07,0.18,0,1.46597,1.46597,0,0,0,0,0.89297,0.20715,0.08446,0.00656,0.01188,0.0297,0.00452,0.00291,0.04446,0.05229,0.03474,0.09433,0,0.13,0.09,0.68,0.24,0,18.54,0.38,0,0,0,0,0,0,0,0,0,0,0,0.19,0.7,4.25,0.1,7.78,1.26,-1.27,0.46,0,1.39,1.64,2.13,0,0,77.37,74,72,74,23.3,70.98,0,93.56,75.06,43,8.95,34.55,251.38
12.08,3.11,1.47,0,0,0,1.84,0.43,0.21,0.02,0.02,0.06,0.01,0.01,0.08,0.16,0.07,0.2,1.47,1.82937,1.61347,0.21589,0,0,0,0.95156,0.22206,0.10979,0.00835,0.01188,0.0324,0.00583,0.00285,0.04365,0.08526,0.03764,0.10219,0.21589,0.13,0.12,0.88,0.31,0,20.01,0.48,0,0,0,0,0,0,0,0,0,0,0,0.24,0.63,4.74,0.09,7.88,1.31,-1.21,0.53,0,1.38,1.81,2.68,0,0,77.21,74,72,74,27.03,70.88,0,93.38,75.31,44,11.86,63.4,159.45
12.54,3.25,1.47,0,0,0,1.9,0.45,0.28,0.02,0.02,0.07,0.02,0.01,0.08,0.13,0.07,0.2,1.47,1.89936,1.68311,0.21625,0,0,0,0.98723,0.23199,0.14527,0.00954,0.01188,0.03375,0.01035,0.00285,0.04123,0.06651,0.03836,0.10416,0.21625,0.13,0.21,0.96,0.34,0,21.07,0.55,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,5.17,0.09,7.67,1.36,-0.94,0.63,0,1.35,1.93,3.08,0,0,76.77,74,72,74,32.66,70.58,0,93.02,75.02,44,14.99,31.38,175.62
10.37,3.04,0,0,0,0,1.74,0.42,0.34,0.02,0.02,0.06,0.03,0.01,0.08,0.07,0.07,0.19,0,1.57578,1.57578,0,0,0,0,0.9004,0.21777,0.17736,0.01013,0.01188,0.0324,0.01321,0.00285,0.04123,0.03411,0.03619,0.09826,0,0.13,0.27,0.94,0.33,0,20.05,0.57,0,0,0,0,0,0,0,0,0,0,0,0.37,0.36,5.56,0.09,5.41,1.86,-0.22,0.44,0,1.16,1.98,3.09,0,0,76.1,74,72,74,26.29,70.58,0,90.32,75.44,51,12.97,19.02,109.36
10.62,2.68,1.47,0,0,0,1.47,0.36,0.36,0.02,0.02,0.06,0.02,0.01,0.08,0.04,0.07,0.18,1.47,1.60703,1.39075,0.21628,0,0,0,0.76049,0.18855,0.1858,0.01043,0.01188,0.03172,0.01071,0.00285,0.04203,0.01989,0.03402,0.09237,0.21628,0.13,0.22,0.94,0.33,0,17.56,0.55,0,0,0,0,0,0,0,0,0,0,0,0.43,0.23,5.7,0.09,1.76,2.56,0.71,0.29,0,0.97,1.8,3.02,0,0,75.54,74,72,74,20.74,70.68,0,87.62,75.55,58,11.18,5.07,13
7.76,2.26,0.04,0,0,0,1.23,0.31,0.26,0.02,0.02,0.06,0.02,0.01,0.08,0.03,0.06,0.17,0.04,1.17865,1.17322,0.00543,0,0,0,0.63596,0.16162,0.13344,0.00969,0.01188,0.03105,0.00797,0.00274,0.04365,0.01421,0.03257,0.08843,0.00543,0.12,0.16,0.94,0.33,0,15.2,0.52,0,0,0,0,0,0,0,0,0,0,0,0.43,0.05,5.1,0.06,0.7,2.69,1,0.17,0,0.79,1.53,2.69,0,0,75.09,74,72,74,15.28,70.88,0,84.92,75.39,65,9.17,0,0
7.75,1.85,1.42,0,0,0,1.05,0.27,0.13,0.02,0.02,0.06,0.01,0,0.07,0.02,0.06,0.15,1.42,1.1704,0.96064,0.20977,0,0,0,0.54426,0.13957,0.06757,0.00835,0.01188,0.0297,0.00523,0.00186,0.03557,0.00909,0.02895,0.07861,0.20977,0.08,0.11,0.65,0.23,0,13.2,0.36,0,0,0,0,0,0,0,0,0,0,0,0.41,-0.11,4.1,0.04,0.6,2.79,1.1,0.14,0,0.69,1.28,2.16,0,0,74.67,74,72,74,13.66,69.88,0,83.66,75.15,68,8.72,0,0
5.18,1.52,0,0,0,0,0.89,0.23,0.06,0.01,0.02,0.05,0.01,0,0.04,0.01,0.05,0.14,0,0.78762,0.78762,0,0,0,0,0.46335,0.12017,0.0304,0.007,0.01188,0.02767,0.00369,0.00099,0.0194,0.00625,0.02606,0.07075,0,0.04,0.08,0.47,0.17,0,11.4,0.26,0,0,0,0,0,0,0,0,0,0,0,0.38,-0.23,3.13,0.03,0.46,2.89,1.15,0.1,0,0.57,1.09,1.82,0,0,74.33,74,72,74,12.25,67.88,0,82.22,74.71,71,8.5,0,0
5.91,1.31,1.45,0,0,0,0.77,0.2,0.04,0.01,0.02,0.05,0,0,0.02,0.01,0.05,0.13,1.45,0.89134,0.67754,0.2138,0,0,0,0.39934,0.10461,0.02027,0.00596,0.01188,0.027,0.00178,0.00052,0.00808,0.00398,0.02533,0.06878,0.2138,0.02,0.04,0.25,0.09,0,9.94,0.13,0,0,0,0,0,0,0,0,0,0,0,0.35,-0.32,2.33,0.02,0.34,2.92,1.1,0.08,0,0.47,0.92,1.74,0,0,74.11,74,72,74,10.65,66.48,0,80.96,74.38,74,8.05,0,0
3.95,1.16,0,0,0,0,0.67,0.18,0.03,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.13,0,0.60041,0.60041,0,0,0,0,0.34869,0.0923,0.01689,0.00551,0.01188,0.02632,0.00083,0.00041,0.00485,0.00398,0.02388,0.06485,0,0.02,0.02,0.11,0.04,0,8.78,0.06,0,0,0,0,0,0,0,0,0,0,0,0.31,-0.37,1.73,0.01,0.21,2.94,1.03,0.06,0,0.39,0.79,1.69,0,0,73.96,74,72,74,9.5,66.07,0,79.7,74.02,77,8.05,0,0
3.56,1.04,0,0,0,0,0.59,0.16,0.03,0.01,0.02,0.05,0,0,0.01,0,0.04,0.12,0,0.54031,0.54031,0,0,0,0,0.30598,0.08201,0.01689,0.00551,0.01188,0.02565,0.00059,0.00023,0.00323,0.00227,0.02316,0.06289,0,0.01,0.01,0.07,0.02,0,7.82,0.04,0,0,0,0,0,0,0,0,0,0,0,0.27,-0.4,1.28,0.01,0.07,2.95,0.96,0.04,0,0.29,0.69,1.66,0,0,73.83,74,72,74,8.21,65.87,0,78.26,73.7,81,8.05,0,0
3.23,0.95,0,0,0,0,0.52,0.14,0.03,0.01,0.02,0.05,0,0,0,0,0.04,0.12,0,0.49149,0.49149,0,0,0,0,0.27121,0.07348,0.01689,0.00522,0.01188,0.02497,0.00036,0.00023,0.00162,0.00227,0.02244,0.06092,0,0.01,0.01,0.11,0.04,0,7,0.06,0,0,0,0,0,0,0,0,0,0,0,0.24,-0.43,0.92,0,-0.06,2.97,0.9,0.02,0,0.2,0.61,1.63,0,0,73.73,74,72,74,7.14,65.67,0,77,73.24,84,8.05,0,0
4.53,0.9,1.45,0,0,0,0.48,0.13,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.04,0.12,1.45,0.68169,0.46778,0.21391,0,0,0,0.2466,0.06717,0.01858,0.00522,0.01188,0.0243,0.00036,0.00041,0.00323,0.00398,0.02316,0.06289,0.21391,0.02,0.01,0.32,0.11,0,6.39,0.15,0,0,0,0,0,0,0,0,0,0,0,0.21,-0.45,0.61,0,-0.09,2.96,0.81,0.01,0,0.15,0.54,1.65,0,0,73.65,74,72,74,4.63,65.87,0,76.28,72.8,85,6.49,0,0
3.05,0.89,0,0,0,0,0.44,0.12,0.06,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.13,0,0.46377,0.46377,0,0,0,0,0.22749,0.06221,0.0304,0.00581,0.01188,0.0243,0.00119,0.00064,0.00485,0.00625,0.02388,0.06485,0,0.03,0.02,1.18,0.41,0,5.91,0.55,0,0,0,0,0,0,0,0,0,0,0,0.18,-0.46,0.35,-0.01,-0.12,2.96,0.74,0.01,0,0.12,0.49,1.66,0,0,73.59,74,72,74,2.76,66.07,0,75.74,72.52,86,4.92,0,0
6.25,0.95,3,0,0,0,0.41,0.11,0.1,0.01,0.02,0.05,0,0,0.02,0.03,0.05,0.14,3,0.93608,0.49467,0.44141,0,0,0,0.21146,0.05815,0.05067,0.00656,0.01188,0.02565,0.00238,0.00128,0.01293,0.01421,0.02678,0.07271,0.44141,0.06,0.05,2.66,0.94,0,5.51,1.25,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.48,0.15,-0.01,-0.17,2.94,0.65,0,0,0.07,0.45,1.75,0,0,73.53,74,72,74,1.24,67.08,0,75.02,72.07,87,3.36,0,0
5.35,1.13,1.5,0,0,0,0.47,0.13,0.12,0.01,0.02,0.05,0.01,0.01,0.05,0.05,0.06,0.16,1.5,0.80644,0.58575,0.22069,0,0,0,0.24238,0.06497,0.06419,0.00611,0.01188,0.027,0.00369,0.00285,0.02587,0.02387,0.0304,0.08254,0.22069,0.13,0.08,2.63,0.93,0,6.08,1.27,0,0,0,0,0,0,0,0,0,0,0,0.09,-0.6,-0.24,-0.01,1.59,2.55,0.1,0.02,0,0.26,0.42,1.91,0,0,73.63,74,72,74,4.75,68.68,0,77.72,72.94,80,5.37,12.36,28.85
6.17,1.37,1.49,0,0,0,0.62,0.16,0.13,0.01,0.02,0.05,0.01,0.01,0.07,0.05,0.06,0.16,1.49,0.93128,0.71169,0.21959,0,0,0,0.32207,0.08446,0.06925,0.00462,0.01188,0.02767,0.0069,0.00425,0.0388,0.02615,0.03112,0.0845,0.21959,0.19,0.14,2.14,0.75,0,7.82,1.09,0,0,0,0,0,0,0,0,0,0,0,0.01,-0.74,-0.57,0.01,5.59,1.78,-0.92,0.06,0,0.45,0.47,1.73,0,0,73.9,74,72,74,8.59,70.28,0,80.24,73.72,74,7.16,32.02,142.65
7.08,1.64,1.48,0,0,0,0.81,0.21,0.13,0.01,0.02,0.05,0.01,0.01,0.11,0.05,0.06,0.16,1.48,1.06914,0.85078,0.21836,0,0,0,0.42008,0.10755,0.06925,0.00373,0.01188,0.02767,0.00773,0.00501,0.05497,0.02728,0.03112,0.0845,0.21836,0.22,0.16,1.67,0.59,0,9.85,0.89,0,0,0,0,0,0,0,0,0,0,0,-0.03,-0.67,0,0.05,7.09,1.6,-1.23,0.12,0,0.66,0.62,1.7,0,0,74.31,74,72,74,13.27,72.29,0,82.94,74.22,67,9.17,43.75,194
7.88,1.88,1.48,0,0,0,1,0.25,0.13,0.01,0.02,0.05,0.01,0.01,0.12,0.05,0.06,0.16,1.48,1.19032,0.97291,0.21741,0,0,0,0.52051,0.12997,0.06588,0.00358,0.01188,0.027,0.00666,0.00489,0.06305,0.02387,0.03112,0.0845,0.21741,0.21,0.14,1.36,0.48,0,11.79,0.74,0,0,0,0,0,0,0,0,0,0,0,-0.03,-0.48,1.14,0.06,7.3,1.56,-1.26,0.2,0,0.87,0.8,1.69,0,0,74.87,74,72,74,16.83,73.29,0,85.64,74.8,61,10.07,58.01,209.22
7.15,2.1,0,0,0,0,1.18,0.29,0.12,0.01,0.02,0.05,0.01,0.01,0.13,0.05,0.06,0.17,0,1.08645,1.08645,0,0,0,0,0.61072,0.14849,0.0625,0.00358,0.01188,0.027,0.00571,0.00437,0.06548,0.02842,0.03185,0.08647,0,0.19,0.12,1.07,0.38,0,13.38,0.59,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,2.37,0.07,6.39,1.71,-1.01,0.3,0,1.07,0.99,1.74,0,0,75.44,74,72,74,20.22,73.59,0,88.34,75.18,55,10.74,42.48,245.04
9.11,2.24,1.46,0,0,0,1.3,0.31,0.12,0.01,0.02,0.05,0.01,0.01,0.12,0.06,0.06,0.17,1.46,1.37801,1.16236,0.21565,0,0,0,0.67581,0.15963,0.06081,0.00388,0.01188,0.02835,0.00488,0.0039,0.05982,0.0324,0.03257,0.08843,0.21565,0.17,0.1,0.76,0.27,0,14.31,0.44,0,0,0,0,0,0,0,0,0,0,0,0.05,0.14,3.35,0.07,4.74,2,-0.63,0.42,0,1.25,1.17,1.8,0,0,75.93,74,72,74,24.16,72.89,0,91.04,75.32,49,11.63,43.43,254.55
9.3,2.3,1.46,0,0,0,1.37,0.32,0.11,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.06,0.17,1.46,1.40671,1.19143,0.21529,0,0,0,0.71161,0.16587,0.05912,0.00432,0.01188,0.02835,0.00547,0.00349,0.05416,0.02615,0.03257,0.08843,0.21529,0.15,0.11,0.66,0.23,0,14.87,0.39,0,0,0,0,0,0,0,0,0,0,0,0.1,0.38,3.86,0.08,4.12,2.05,-0.51,0.44,0,1.33,1.29,1.76,0,0,76.38,74,72,74,23.79,72.19,0,92.3,74.84,45,10.51,57.38,199.39
8.28,2.43,0,0,0,0,1.49,0.34,0.12,0.01,0.02,0.05,0.01,0.01,0.09,0.06,0.06,0.17,0,1.25842,1.25842,0,0,0,0,0.77016,0.17698,0.0625,0.00462,0.01188,0.02835,0.00428,0.00285,0.04608,0.0324,0.03185,0.08647,0,0.13,0.09,0.58,0.21,0,15.88,0.34,0,0,0,0,0,0,0,0,0,0,0,0.14,0.5,3.89,0.08,5.17,1.84,-0.75,0.47,0,1.41,1.38,1.8,0,0,76.79,74,72,74,23.68,71.18,0,93.74,74.4,41,9.17,65.62,234.26
10.49,2.65,1.46,0,0,0,1.65,0.38,0.13,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.06,0.17,1.46,1.58688,1.37193,0.21496,0,0,0,0.85736,0.19498,0.06925,0.00522,0.01188,0.02767,0.00452,0.00303,0.04931,0.02501,0.03329,0.0904,0.21496,0.13,0.09,0.57,0.2,0,17.52,0.33,0,0,0,0,0,0,0,0,0,0,0,0.17,0.58,3.87,0.09,7.14,1.5,-1.11,0.5,0,1.51,1.5,1.84,0,0,77.13,74,72,74,23.7,71.58,0,95,73.7,37,8.05,61.18,232.68
9.82,2.88,0,0,0,0,1.77,0.41,0.16,0.01,0.02,0.06,0.01,0.01,0.09,0.1,0.07,0.18,0,1.49185,1.49185,0,0,0,0,0.91598,0.21002,0.08446,0.00656,0.01188,0.0297,0.00452,0.00291,0.04446,0.05229,0.03474,0.09433,0,0.13,0.09,0.67,0.24,0,19.02,0.38,0,0,0,0,0,0,0,0,0,0,0,0.21,0.64,4.22,0.1,8.02,1.36,-1.22,0.49,0,1.47,1.69,2.13,0,0,77.26,74,72,74,23.46,70.98,0,94.64,73.42,37,8.05,54.52,219.68
12.26,3.16,1.47,0,0,0,1.88,0.43,0.21,0.02,0.02,0.06,0.01,0.01,0.08,0.16,0.07,0.2,1.47,1.85584,1.63997,0.21586,0,0,0,0.97477,0.22535,0.10979,0.00835,0.01188,0.0324,0.00583,0.00285,0.04365,0.08526,0.03764,0.10219,0.21586,0.13,0.12,0.88,0.31,0,20.58,0.48,0,0,0,0,0,0,0,0,0,0,0,0.26,0.6,4.74,0.09,8.51,1.22,-1.21,0.47,0,1.44,1.84,2.68,0,0,77.18,74,72,74,23.13,70.88,0,94.28,73.57,38,8.05,32.02,239.33
11.21,3.29,0,0,0,0,1.94,0.45,0.28,0.02,0.02,0.07,0.02,0.01,0.08,0.13,0.07,0.2,0,1.70417,1.70417,0,0,0,0,1.00612,0.23416,0.14527,0.00954,0.01188,0.03375,0.01035,0.00285,0.04123,0.06651,0.03836,0.10416,0,0.13,0.21,0.95,0.33,0,21.57,0.55,0,0,0,0,0,0,0,0,0,0,0,0.31,0.48,5.31,0.09,8.16,1.32,-0.96,0.46,0,1.41,1.98,3.08,0,0,76.81,74,72,74,22.83,70.58,0,93.92,73.29,38,8.05,23.46,211.12
12.03,3.09,1.47,0,0,0,1.78,0.43,0.34,0.02,0.02,0.06,0.03,0.01,0.08,0.07,0.07,0.19,1.47,1.82049,1.60409,0.21639,0,0,0,0.92402,0.22246,0.17736,0.01013,0.01188,0.0324,0.01321,0.00285,0.04123,0.03411,0.03619,0.09826,0.21639,0.13,0.27,0.94,0.33,0,20.81,0.57,0,0,0,0,0,0,0,0,0,0,0,0.38,0.36,5.89,0.1,6.06,1.76,-0.33,0.33,0,1.2,2.02,3.09,0,0,76.25,74,72,74,19.2,70.58,0,90.86,73.3,44,7.38,14.9,141.06
10.78,2.73,1.47,0,0,0,1.51,0.37,0.36,0.02,0.02,0.06,0.02,0.01,0.08,0.04,0.07,0.18,1.47,1.63196,1.4157,0.21626,0,0,0,0.78083,0.19316,0.1858,0.01043,0.01188,0.03172,0.01071,0.00285,0.04203,0.01989,0.03402,0.09237,0.21626,0.13,0.22,0.95,0.34,0,18.31,0.55,0,0,0,0,0,0,0,0,0,0,0,0.45,0.27,6.27,0.1,1.8,2.59,0.72,0.22,0,1,1.88,3.02,0,0,75.67,74,72,74,15.59,70.68,0,87.98,73.5,51,6.49,5.07,16.48
7.84,2.3,0,0,0,0,1.25,0.32,0.26,0.02,0.02,0.06,0.02,0.01,0.08,0.03,0.06,0.17,0,1.19159,1.19159,0,0,0,0,0.65034,0.16562,0.13344,0.00969,0.01188,0.03105,0.00797,0.00274,0.04365,0.01421,0.03257,0.08843,0,0.12,0.16,0.92,0.33,0,15.89,0.52,0,0,0,0,0,0,0,0,0,0,0,0.46,0.08,5.7,0.07,0.62,2.74,1.03,0.13,0,0.79,1.6,2.69,0,0,75.19,74,72,74,12,70.88,0,84.92,72.91,57,5.82,0,0
7.85,1.87,1.46,0,0,0,1.06,0.27,0.13,0.02,0.02,0.06,0.01,0,0.07,0.02,0.06,0.15,1.46,1.18548,0.97033,0.21515,0,0,0,0.5513,0.14222,0.06757,0.00835,0.01188,0.0297,0.00523,0.00186,0.03557,0.00909,0.02895,0.07861,0.21515,0.08,0.11,0.65,0.23,0,13.74,0.36,0,0,0,0,0,0,0,0,0,0,0,0.44,-0.1,4.58,0.04,0.5,2.86,1.16,0.1,0,0.66,1.35,2.16,0,0,74.72,74,72,74,10.8,69.88,0,83.3,72.75,61,6.26,0,0
5.19,1.52,0,0,0,0,0.89,0.23,0.06,0.01,0.02,0.05,0.01,0,0.04,0.01,0.05,0.14,0,0.78862,0.78862,0,0,0,0,0.4634,0.12112,0.0304,0.007,0.01188,0.02767,0.00369,0.00099,0.0194,0.00625,0.02606,0.07075,0,0.04,0.08,0.47,0.17,0,11.77,0.26,0,0,0,0,0,0,0,0,0,0,0,0.41,-0.24,3.44,0.02,0.37,2.97,1.23,0.08,0,0.53,1.13,1.82,0,0,74.33,74,72,74,9.57,67.88,0,81.68,72.51,65,6.49,0,0
4.41,1.29,0,0,0,0,0.76,0.2,0.04,0.01,0.02,0.05,0,0,0.02,0.01,0.05,0.13,0,0.66988,0.66988,0,0,0,0,0.39234,0.10394,0.02027,0.00596,0.01188,0.027,0.00178,0.00052,0.00808,0.00398,0.02533,0.06878,0,0.02,0.04,0.25,0.09,0,10.14,0.13,0,0,0,0,0,0,0,0,0,0,0,0.37,-0.34,2.51,0.01,0.22,3.01,1.2,0.05,0,0.41,0.95,1.73,0,0,74.07,74,72,74,8.53,66.48,0,80.06,72.19,69,6.93,0,0
5.33,1.14,1.45,0,0,0,0.65,0.17,0.03,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.13,1.45,0.80296,0.58958,0.21339,0,0,0,0.33947,0.09068,0.01689,0.00551,0.01188,0.02632,0.00083,0.00041,0.00485,0.00398,0.02388,0.06485,0.21339,0.02,0.02,0.11,0.04,0,8.86,0.06,0,0,0,0,0,0,0,0,0,0,0,0.33,-0.4,1.79,0.01,0.11,3.03,1.13,0.04,0,0.34,0.8,1.69,0,0,73.89,74,72,74,7.07,66.07,0,78.98,72.03,72,6.49,0,0
3.5,1.03,0,0,0,0,0.58,0.16,0.03,0.01,0.02,0.05,0,0,0.01,0,0.04,0.12,0,0.53225,0.53225,0,0,0,0,0.2994,0.08053,0.01689,0.00551,0.01188,0.02565,0.00059,0.00023,0.00323,0.00227,0.02316,0.06289,0,0.01,0.01,0.07,0.02,0,7.87,0.04,0,0,0,0,0,0,0,0,0,0,0,0.29,-0.44,1.26,0,0.03,3.04,1.05,0.03,0,0.28,0.7,1.66,0,0,73.76,74,72,74,6.01,65.87,0,78.08,72.25,76,6.26,0,0
3.18,0.93,0,0,0,0,0.51,0.14,0.03,0.01,0.02,0.05,0,0,0,0,0.04,0.12,0,0.48372,0.48372,0,0,0,0,0.265,0.07191,0.01689,0.00522,0.01188,0.02497,0.00036,0.00023,0.00162,0.00227,0.02244,0.06092,0,0.01,0.01,0.11,0.04,0,7.03,0.06,0,0,0,0,0,0,0,0,0,0,0,0.25,-0.46,0.86,0,-0.08,3.05,0.97,0.01,0,0.2,0.61,1.63,0,0,73.65,74,72,74,4.61,65.67,0,77,72.01,79,5.82,0,0
4.01,0.89,0.99,0,0,0,0.46,0.13,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.04,0.12,0.99,0.6049,0.45934,0.14557,0,0,0,0.23988,0.06545,0.01858,0.00522,0.01188,0.0243,0.00036,0.00041,0.00323,0.00398,0.02316,0.06289,0.14557,0.02,0.01,0.32,0.11,0,6.39,0.15,0,0,0,0,0,0,0,0,0,0,0,0.21,-0.49,0.53,0,-0.12,3.04,0.88,0.01,0,0.15,0.54,1.64,0,0,73.57,74,72,74,3.58,65.87,0,76.28,71.58,80,5.37,0,0
